Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
200706030312,1,8,12,ゴットザビート,牝5,55,柴田善臣,1:13.0,,5-4,37.3,3.0,2,480(-8),[東]栗田博憲,社台レースホース,740.0
200706030312,2,5,6,エイワナギ,牡4,57,松岡正海,1:13.1,1/2,12-11,36.5,2.7,1,524(-2),[東]松山康久,永井公太郎,300.0
200706030312,3,2,2,パワークルセダー,牡5,57,柴山雄一,1:13.4,2,2-2,38.0,6.1,4,490(-4),[東]成島英春,まの,190.0
200706030312,4,3,3,オポテューニティ,牝5,55,吉田豊,1:13.6,1,5-4,38.0,34.1,6,480(-12),[東]稗田研二,平岡茂樹,110.0
200706030312,5,5,5,グレートアドミラル,牡4,54,草野太郎,1:13.6,クビ,9-9,37.4,124.8,12,508(-4),[東]嶋田潤,植田忠司,74.0
200706030312,6,4,4,ミヨノインパクト,牝5,55,小林淳一,1:14.0,2.1/2,9-9,37.8,105.8,11,484(0),[東]郷原洋行,関根商事,
200706030312,7,6,8,ナンヨーワルツ,牡5,57,江田照男,1:14.0,クビ,8-7,38.0,51.6,9,480(-2),[東]杉浦宏昭,中村徳也,
200706030312,8,7,10,シャンドラヴェリテ,セ6,57,北村宏司,1:14.1,1/2,11-11,37.8,28.3,5,524(-6),[東]石毛善彦,真野晃治,
200706030312,9,7,9,ビートザディーラー,牡4,57,内田博幸,1:14.2,クビ,2-2,38.8,4.6,3,452(+2),[東]加藤征弘,グリーンファーム,
200706030312,10,1,1,シルクフラッグ,牡4,57,南田雅昭,1:14.7,3,1-1,39.4,52.3,10,480(-6),[東]南田美知,シルク,
200706030312,11,8,11,エイコーロマン,牡4,57,蛯名正義,1:14.9,1,7-7,39.1,46.5,8,470(+4),[東]嶋田功,永井廣司,
200706030312,12,6,7,アポロマグナム,牡4,57,勝浦正樹,1:15.3,2.1/2,2-4,39.9,38.5,7,498(0),[東]柴崎勇,アポロサラブレッドクラブ,
200706030306,1,8,10,ハイソサエティー,牡3,56,蛯名正義,1:34.9,,1-1-1,34.7,6.9,4,516(+8),[東]小島太,社台レースホース,700.0
200706030306,2,3,3,トーセンクラウン,牡3,56,横山典弘,1:35.2,2,7-7-7,34.2,2.7,1,452(+4),[東]菅原泰夫,島川隆哉,280.0
200706030306,3,7,7,アイアムポセイドン,牡3,56,松岡正海,1:35.4,1,4-2-2,35.1,14.7,6,494(-6),[東]杉浦宏昭,堀紘一,180.0
200706030306,4,4,4,ベルモントルパン,牡3,56,穂苅寿彦,1:35.4,ハナ,2-3-3,34.9,53.3,9,458(-4),[東]和田正道,ベルモントファーム,110.0
200706030306,5,5,5,ムーンレスナイト,牡3,56,北村宏司,1:35.7,1.3/4,4-5-5,34.9,4.5,3,504(+2),[東]藤沢和雄,山本英俊,70.0
